gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_logins,avg_session_mins,login_days_active,days_since_last_login,total_tickets,avg_resolution_hours,max_resolution_hours,billing_tickets,technical_tickets,billing_ticket_ratio,total_bills,total_late_payments,late_payment_rate,avg_payment_gap,max_payment_gap,avg_amount_due,avg_monthly_spend,charge_vs_tier_avg,logins_per_active_day,num_services,risk_score,contract_encoded,internet_service_Fiber Optic,internet_service_No,payment_method_Credit Card (Automatic),payment_method_Electronic Check,payment_method_Mailed Check
0,1,1,0,1.295915330045628,1,1,1,1,1,0,1,1,1,1.5860826791718443,1.098317954171099,0.7470268724288899,0.8878035420237963,-0.7202106012050581,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.06210457543557714,1.5171370542936151,1.6609237994612873,1.5892150182091638,5,0,2,1,0,0,1,0
0,0,1,0,0.07044606777213262,1,0,0,0,0,1,0,0,0,-0.48490116495124114,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.5469285682314751,-0.3301673183846183,-0.6259206781185852,-0.6498631691794722,1,1,0,0,0,0,0,0
1,0,0,0,-0.9099293420466638,1,0,1,0,0,1,1,0,0,-0.08368966460263706,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.11432346033044498,-0.1283343733457266,0.33356664621419563,-0.6498631691794722,3,2,0,0,0,0,0,0
0,0,0,0,-0.7465334404101976,1,0,1,0,0,1,0,0,0,-0.3017755838792641,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,2.030663802758333,0.10246447973645793,0.08846412769436664,-0.2888028605510629,4.247010664195901,-0.2922555300682219,2,1,1.241805164669333,0.04334127111183034,0.08659950858699139,0.6849490047307776,-0.24321040980044742,-0.18798040560154827,-0.6498631691794722,2,1,1,0,0,0,0,1
0,0,0,0,-0.378892661728149,1,1,1,0,0,0,1,0,1,0.8419269088157194,-0.6012836317144402,-0.04704428565564934,0.8878035420237963,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.5694092300572864,0.715484335040569,-0.11870621703976245,-0.6498631691794722,2,1,0,1,0,0,0,0
1,0,1,0,0.6014827480906473,1,0,0,0,0,0,0,0,0,-1.5020805289055863,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.0374519707021583,-1.1648642895023467,-0.11313243175318197,-0.6498631691794722,0,0,2,0,1,0,0,1
1,0,1,0,-0.33804368631903253,1,0,1,0,0,1,0,1,1,0.8152904606597955,0.24851716122832945,0.4363033757871136,0.8878035420237963,-2.320991584342823,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,1,3.023873255212165,0.9762969734695737,0.359955486817406,-1.56985475540013,0.6580928422397664,-0.18240662031496782,0.4696759245148458,3,2,0,1,0,0,1,0
1,0,1,0,0.6831806989088803,1,1,0,1,0,0,1,1,1,1.1415869505698635,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.1660044001002904,0.8359379846454159,0.5979233198062979,-0.6498631691794722,3,1,0,1,0,0,0,0
1,1,0,0,-0.5014395879554986,1,0,1,0,0,1,0,0,0,-0.3583780362106026,1.3815848851520223,2.5653347416659504,0.8878035420237963,-1.4126832736860013,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.262683399497328,-0.34539134918109926,-0.32334376256135966,1.9623947161072697,2,0,1,0,0,0,0,1
0,0,0,0,-1.2367211453195959,1,0,0,0,0,0,0,0,0,0.16602703685914977,4.7807880569231,0.5082301111208581,5.526379466707474,-2.5907861320626706,2.030663802758333,0.06417553163763721,0.05143011330098203,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,1,1.241805164669333,-0.040925695552740025,-0.014442965214349878,-1.0984889426717166,0.15205216720396666,-1.7351039501480985,1.1227403958365314,0,3,0,1,0,0,0,0
0,0,0,0,-1.2367211453195959,1,0,0,1,0,0,0,0,1,-0.523191059175382,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,2.030663802758333,3.885412551899945,3.7474247497607664,-0.2888028605510629,4.247010664195901,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,2.193943340941681,-0.5304005009372493,-0.7174900078266929,-0.6498631691794722,1,2,0,0,0,1,0,0
1,0,0,0,-0.41974163713726553,0,0,0,0,1,1,1,1,0,-0.26681524567461407,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.1561104227755537,-0.1789887392572544,-0.10437362630284124,-0.6498631691794722,4,0,2,0,0,0,0,0
1,0,0,0,-1.0324762682740132,1,1,0,0,1,0,1,1,1,1.1082913903749587,3.0811864710375616,0.9196510372298766,2.4339955169183556,-1.5206010927739404,2.030663802758333,0.424091643766552,0.3995498485987974,3.1587201002305236,-0.2247633091830392,3.498454779822178,2,1,1.241805164669333,0.11857963420519672,0.17771816799712964,-0.8859733541353716,0.9074651633570724,0.5182978157122912,1.7758048671582167,3,3,0,1,0,0,0,0
1,0,0,0,-1.2775701207287122,1,0,0,0,0,0,0,0,0,-1.453801966622974,1.3815848851520223,0.7930599830424864,0.8878035420237963,-1.169868180738138,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.11209583361622766,-1.1547585078989977,0.002324549183127747,1.9623947161072697,0,2,0,0,1,0,0,1
0,0,1,1,-0.8282313912284307,1,1,0,1,0,1,0,1,1,1.061677606102092,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,2.030663802758333,-0.027717943799532536,-0.03745152124314105,3.1587201002305236,-0.2247633091830392,3.498454779822178,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.7997458323073714,10.182425261321898,0.4068221099806818,-0.6498631691794722,3,1,0,1,0,0,0,0
0,0,1,1,1.050821477590929,1,1,0,0,0,0,0,0,1,-1.3405970619602974,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.5686668902486265,-1.034078351557262,0.2730512631027506,-0.6498631691794722,0,0,1,0,1,1,0,0
0,0,0,0,0.3563888956359482,1,1,1,1,1,1,1,1,1,1.6560033555811444,0.24851716122832945,0.3672537098667189,0.8878035420237963,-1.6734846698151875,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.9839889295609398,1.1262705177844372,1.8281373580587015,0.4696759245148458,6,1,0,1,0,0,0,0
0,1,0,0,1.0916704530000454,1,1,0,1,0,0,0,0,1,0.8985293611470578,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.35490714546593033,0.2932041238227322,0.016657139920048955,-0.6498631691794722,1,0,2,1,0,1,0,0
0,0,1,1,-0.8282313912284307,1,0,0,0,0,0,0,0,1,0.15936792482016868,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.06477772749263819,-1.2675430149507108,-1.7510290509668998,-0.6498631691794722,0,1,0,1,0,0,1,0
1,0,0,0,-0.011251883046100407,1,0,0,0,0,0,0,0,1,-1.4887623048276244,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.1069539241857431,-1.203237225847523,-0.0812822301155793,-0.6498631691794722,0,0,2,0,1,0,0,0
1,1,1,0,0.5606337726815308,1,1,0,0,1,0,1,1,1,1.1349278385308825,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.9291893123911902,0.8405557842879072,0.5819982189874965,-0.6498631691794722,3,1,0,1,0,0,1,0
1,0,1,1,-1.3184190961378288,1,1,0,0,0,0,0,0,0,-1.2989776117166663,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,2.07008729563119,-1.0360155740596468,0.37258314322025887,-0.6498631691794722,0,1,2,0,1,0,0,1
1,0,0,0,-1.2367211453195959,1,0,0,0,0,0,0,1,1,0.5389373110420849,1.6648518161329455,-0.25419328341683345,0.8878035420237963,-0.08169683826808447,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.662672737588603,0.4916824940993144,-0.8432983042952235,2.3355744140053756,1,2,0,1,0,0,1,0
0,0,1,1,0.47893582186329775,1,0,0,0,0,0,0,0,0,-1.5037453069153315,1.9481187471138688,0.36149957104001934,2.4339955169183556,-2.3749504938867925,2.030663802758333,0.07949111087716551,0.06624371905833588,3.1587201002305236,-0.2247633091830392,3.498454779822178,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.08447326235993165,-1.1060077432728712,-0.11711370695788231,1.029445471362005,0,0,1,0,1,1,0,0
0,1,0,0,-0.7873824158193141,1,0,0,0,1,0,0,0,1,0.31752183574596704,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.5527203976884402,0.15357451250959936,-1.372807906520368,-0.6498631691794722,1,1,0,1,0,0,1,0
0,1,0,0,-0.8690803666375472,1,0,0,0,0,0,1,1,0,0.8302734627475028,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.644053092971356,0.738628331580467,-0.1465751434726648,-0.6498631691794722,2,2,0,1,0,0,0,0
1,0,0,0,-0.8282313912284307,1,1,1,0,0,1,0,0,0,0.7620175643479479,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,1,1.241805164669333,0.16071311753748188,0.2291415698424551,0.010423635665732345,4.193355135919224,-0.30980742686537854,-0.6498631691794722,2,2,0,1,0,0,0,0
1,1,1,0,-0.6239865141828481,1,1,0,0,1,0,1,1,1,1.1882007348427306,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,2.030663802758333,1.2587907123208437,1.206891362374582,-0.2888028605510629,4.247010664195901,-0.2922555300682219,1,1,3.023873255212165,1.6278611978581268,0.750592907852949,-0.2577826207260496,0.74355120291036,0.7093990255379072,-0.6498631691794722,3,2,0,1,0,1,0,0
0,0,0,0,-0.6648354895919646,1,1,0,0,0,0,0,0,1,0.3325048378336743,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,1.152750614716443,0.10888017311318085,-1.336976429678065,-0.6498631691794722,0,1,0,1,0,1,0,0
0,0,0,0,0.47893582186329775,1,1,1,1,1,0,1,1,0,1.421269656207065,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.4987194114221981,1.6034320740732173,1.2667775541959543,-0.6498631691794722,5,0,1,1,0,0,0,0
1,0,0,0,-0.13379880927344995,1,0,0,0,1,1,1,1,1,0.3524821739506171,1.3815848851520223,-0.10458567392264492,0.8878035420237963,0.4399059539902883,2.030663802758333,1.710600299886928,1.6438927322165202,3.1587201002305236,-0.2247633091830392,3.498454779822178,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.6798995150824725,0.28230836659726266,1.3766607498456833,1.9623947161072697,4,0,1,0,0,0,0,0
1,0,1,0,1.5410091825003271,1,0,1,1,1,1,0,0,0,0.0062083479236062855,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.3005530536390245,-0.04348151186789849,0.5485555072680137,-0.6498631691794722,4,0,2,0,0,1,0,0
0,0,1,1,1.5818581579094437,1,1,1,0,1,1,0,1,0,1.1882007348427306,0.8150510231901759,1.333949032752245,0.8878035420237963,0.11615249672647072,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.7346991322522216,0.8815128664001668,0.7093990255379072,1.2160353203110579,4,0,2,1,0,0,1,0
1,0,1,1,0.3563888956359482,1,1,0,1,1,0,1,0,0,0.12440758661551862,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,2.030663802758333,4.628218145017067,4.465884628992428,-0.2888028605510629,4.247010664195901,-0.2922555300682219,2,1,1.241805164669333,-0.2124691634056154,-0.21833224270634224,0.07547033572088174,0.0752414023692539,0.8312260468017375,-0.6498631691794722,3,1,1,0,0,0,0,0
1,0,0,0,-1.2775701207287122,1,0,0,0,0,0,1,0,1,0.5256190869641227,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.39901415440743604,0.36336351720840276,-0.8751485059328262,-0.6498631691794722,1,2,0,1,0,0,1,0
0,0,1,0,-1.0324762682740132,1,0,1,0,1,1,1,1,0,0.5489259791005563,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.44926609836657067,0.42264378371806366,1.846451224000323,-0.6498631691794722,5,2,0,0,0,0,0,0
1,0,1,1,0.47893582186329775,1,0,0,0,0,0,1,1,1,0.8535803548839364,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.1292301913279177,-0.4291846277134821,-0.09083729060686009,-0.6498631691794722,2,0,1,1,0,0,1,0
1,0,1,1,1.4184622562729776,1,1,1,1,0,1,0,0,0,0.8252791287182669,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,1,1.241805164669333,1.0966783544189598,1.3505325960484131,1.4405599861933378,0.6079385152655734,-0.1585189690867658,-0.6498631691794722,3,1,1,1,0,0,1,0
1,0,1,1,-1.1141742190922463,1,1,0,0,0,1,0,0,1,-0.3017755838792641,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,1,0.6359020138847701,0.11406533241959471,0.5006932181835599,-1.6210901698271316,-0.36875689422690716,-0.18798040560154827,-0.6498631691794722,1,3,0,0,0,0,0,1
1,0,0,1,-0.7056844650010812,1,1,0,0,0,0,0,0,1,-1.330608393901826,2.231385678094792,0.4363033757871136,2.4339955169183556,-2.47387516138407,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.09418240012030843,-1.1417350893488754,0.29693891433095254,1.2160353203110579,0,1,0,0,1,0,1,0
0,0,1,1,-0.5014395879554986,1,0,0,0,0,0,0,0,0,-1.4904270828373696,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,1.1327019742884858,-1.1603126128689027,-0.08526350532027964,-0.6498631691794722,0,1,0,0,1,0,1,0
1,0,1,1,-1.1958721699104793,1,0,0,1,1,0,0,0,1,-0.2867925817915571,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,1,0.6359020138847701,-0.17184044733519754,-0.011736470380385436,0.8489023308971819,-0.26227129549355355,-0.15214892875924527,-0.6498631691794722,2,3,0,0,0,0,0,1
1,0,1,1,0.8874255759544629,1,1,0,1,0,1,1,1,1,1.346354645768529,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.3230337154648362,0.9725180780413776,1.0876201699844392,-0.6498631691794722,4,0,1,1,0,0,1,0
1,0,0,0,0.39723787104506475,1,0,0,0,0,0,0,0,1,-1.5054100849250769,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.8021221698986155,-1.183213035823635,-0.12109498216258265,-0.6498631691794722,0,0,1,0,1,0,0,1
0,0,1,0,-0.9507783174557802,1,0,0,0,0,0,0,1,1,0.4989826388081989,1.3815848851520223,1.6561808070474202,0.8878035420237963,-2.3299847359334844,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.1138779349876019,0.48863234705326186,-0.9388489092080314,1.9623947161072697,1,2,0,1,0,0,1,0
0,0,0,0,1.2550663546365115,1,1,0,1,0,0,1,1,0,1.0883140542580159,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-2.095129134612606,0.8409901978351281,0.4705225132558872,-0.6498631691794722,3,0,2,1,0,0,0,0
0,0,1,0,1.5001602070912106,1,1,0,0,0,0,0,0,0,-1.3489209520090237,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.4428800326897353,-1.0859590333759017,0.25314488707924887,-0.6498631691794722,0,0,2,0,1,0,0,0
0,0,0,0,1.5001602070912106,1,1,0,0,0,0,0,0,0,-1.337267505940807,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.12180497137660508,-1.0725433208882083,0.2810138135121512,-0.6498631691794722,0,0,2,0,1,1,0,0
1,0,1,0,0.3155399202268317,1,0,0,1,0,0,0,0,1,-0.48656594296098654,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.04927676027529559,-0.37941822215764454,-0.6299019533232856,-0.6498631691794722,1,1,0,0,0,0,0,1
1,0,0,0,1.132519428409162,0,0,1,1,1,0,0,0,0,-0.8378341030172333,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.5995005586870069,-0.6616986912219797,-1.4699510215150564,-0.6498631691794722,3,0,2,0,0,0,0,0
0,0,0,0,-1.1550231945013627,1,0,1,0,1,1,0,1,1,0.9867625956635561,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-1.2428391537530077,0.7783253827760269,0.22766472576916671,-0.6498631691794722,4,2,0,1,0,0,0,0
0,1,0,0,1.5818581579094437,1,1,1,1,1,1,1,1,0,0.8352677967767382,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.357134772180148,0.5699542826099572,2.5312305592087805,-0.6498631691794722,6,0,2,0,0,0,0,1
0,0,1,0,0.19299299399948217,1,1,0,0,1,0,0,0,1,0.47234619065227507,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,1,0.6359020138847701,0.5805431835984664,1.34060878165721,-0.19674564875649117,0.2662572644260914,-1.002549312483237,-0.6498631691794722,1,2,0,1,0,1,0,0
1,0,1,0,-0.011251883046100407,1,1,0,1,0,0,1,1,1,1.1349278385308825,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,0.2777388413718269,0.8168689560585584,0.5819982189874965,-0.6498631691794722,3,1,0,1,0,1,0,0
1,0,0,0,0.27469094481771517,1,1,0,0,0,1,0,0,1,-0.36337237023983826,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,1.2676961531700637,-0.25261340592018505,-0.3352875881754607,-0.6498631691794722,1,0,2,0,0,1,0,0
0,0,0,0,0.23384196940859867,1,1,0,0,0,0,0,0,1,-1.3489209520090237,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,1,3.023873255212165,-0.1883928872157382,-0.33832018034543515,-1.8665746337338949,-1.0790909677161402,0.25314488707924887,-0.6498631691794722,0,1,1,0,1,0,1,0
1,0,0,0,0.8057276251362299,1,1,0,0,1,0,0,1,1,0.8219495726987766,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,2,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,-0.32550247283826006,0.554466960978392,-0.16648151949616646,-0.6498631691794722,2,0,2,1,0,1,0,0
0,0,1,1,0.6423317234997639,1,1,1,1,0,0,1,1,1,1.348019423778274,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,3,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,1.3100210607401954,0.9651114225206332,1.0916014451891396,-0.6498631691794722,4,1,0,1,0,1,0,0
1,0,1,1,1.5410091825003271,0,0,1,0,1,1,1,1,0,-0.17525245513862558,-0.6012836317144402,-0.6109498906722061,-0.6583884328707629,0.6107758342128587,-0.41704544982200914,-0.2957405804912776,-0.29668962199683335,-0.2888028605510629,-0.2247633091830392,-0.2922555300682219,1,0,-0.5402629258734993,-0.4351747181619799,-0.4862752312688278,1.6512934733583093,-0.18154069254839725,0.1145965099556772,-0.6498631691794722,5,0,2,0,0,0,0,0
