churn_probability,predicted_churn,actual_churn,risk_tier,top_churn_drivers
0.5349059853584904,1,0,Medium,"streaming_movies, device_protection, tech_support"
0.5348467808967704,1,0,Medium,"num_services, device_protection, monthly_charges"
0.5341045514305125,1,0,Medium,"max_resolution_hours, streaming_movies, device_protection"
0.5332516779933969,1,1,Medium,"num_services, streaming_tv, tech_support"
0.5322575171137481,1,1,Medium,"num_services, streaming_tv, device_protection"
0.5299485875709179,1,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.5297660513577165,1,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.5294311833204512,1,1,Medium,"phone_service, max_resolution_hours, streaming_movies"
0.5293994336397112,1,0,Medium,"num_services, streaming_tv, device_protection"
0.5279223384521003,1,0,Medium,"streaming_tv, online_backup, tech_support"
0.5247230966317982,1,1,Medium,"streaming_tv, online_backup, device_protection"
0.5231602020218821,1,1,Medium,"num_services, monthly_charges, online_backup"
0.5214007903818613,1,1,Medium,"streaming_tv, streaming_movies, device_protection"
0.5206617601693797,1,0,Medium,"num_services, monthly_charges, tech_support"
0.520516851290469,1,0,Medium,"phone_service, streaming_tv, streaming_movies"
0.5203974358050544,1,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.5192567524797677,1,0,Medium,"streaming_movies, device_protection, tech_support"
0.5185919587782889,1,0,Medium,"num_services, monthly_charges, tech_support"
0.5176720352170405,1,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.5176586627521691,1,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.5168194436363494,1,0,Medium,"num_services, online_backup, device_protection"
0.5154307300556724,1,0,Medium,"phone_service, streaming_tv, streaming_movies"
0.5141833644851469,1,0,Medium,"num_services, monthly_charges, charge_vs_tier_avg"
0.5141795882406625,1,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.5139558624890581,1,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.5123108971334607,1,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.5122823258726651,1,0,Medium,"streaming_tv, online_backup, tech_support"
0.512124116752791,1,0,Medium,"streaming_movies, online_backup, tech_support"
0.5112300045157514,1,0,Medium,"num_services, online_backup, tech_support"
0.5109177612378741,1,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.5108344520742331,1,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.5086024344687806,1,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.5072696861175591,1,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.5068964507740796,1,0,Medium,"num_services, monthly_charges, charge_vs_tier_avg"
0.5062169026064176,1,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.5040451164132875,1,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.5032085975596827,1,1,Medium,"num_services, device_protection, monthly_charges"
0.5013728490164795,1,0,Medium,"num_services, streaming_movies, tech_support"
0.5011751530380566,1,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.5005326324853704,1,0,Medium,"num_services, monthly_charges, tech_support"
0.4981321777404314,1,1,Medium,"streaming_tv, online_backup, tech_support"
0.4967525924985286,1,1,Medium,"streaming_tv, streaming_movies, device_protection"
0.4966575618598908,1,1,Medium,"streaming_tv, device_protection, tech_support"
0.49605492087077413,1,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.49572555485653136,1,1,Medium,"num_services, monthly_charges, online_security"
0.4954824069592136,1,0,Medium,"streaming_tv, streaming_movies, device_protection"
0.4943070887064018,1,0,Medium,"num_services, streaming_movies, device_protection"
0.4932698448249987,1,0,Medium,"num_services, online_backup, monthly_charges"
0.492029747245614,1,0,Medium,"streaming_tv, streaming_movies, device_protection"
0.4916589136592432,1,1,Medium,"streaming_tv, online_backup, device_protection"
0.48979169513837123,1,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.4893142489324693,1,0,Medium,"num_services, online_backup, monthly_charges"
0.4890633175748077,1,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.4887224490348155,1,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.48646244729730603,1,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4852885196496975,1,0,Medium,"num_services, device_protection, monthly_charges"
0.4852717451329667,1,0,Medium,"streaming_tv, online_backup, device_protection"
0.48193584046130494,0,0,Medium,"streaming_tv, streaming_movies, device_protection"
0.48166922407649654,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4812769854506743,0,0,Medium,"phone_service, streaming_tv, streaming_movies"
0.4800961112928534,0,0,Medium,"num_services, monthly_charges, tech_support"
0.4789242289309434,0,1,Medium,"phone_service, streaming_tv, streaming_movies"
0.4782451334095116,0,1,Medium,"num_services, device_protection, monthly_charges"
0.4780166485096278,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4758788275445549,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4739865990923764,0,0,Medium,"streaming_movies, online_backup, device_protection"
0.47245696447923424,0,1,Medium,"num_services, online_backup, monthly_charges"
0.4696857999990805,0,0,Medium,"streaming_movies, device_protection, tech_support"
0.4674395855662058,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.46618587101022585,0,1,Medium,"num_services, online_backup, monthly_charges"
0.4656022267164833,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.4654650001510244,0,0,Medium,"phone_service, streaming_tv, streaming_movies"
0.46482920506462155,0,0,Medium,"phone_service, streaming_tv, streaming_movies"
0.4643976525510745,0,1,Medium,"num_services, phone_service, streaming_tv"
0.46217294458952835,0,1,Medium,"num_services, streaming_tv, streaming_movies"
0.461724858045693,0,0,Medium,"phone_service, online_backup, device_protection"
0.4611681607712369,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.4592583203857854,0,1,Medium,"max_resolution_hours, streaming_tv, streaming_movies"
0.4585052469251915,0,0,Medium,"streaming_tv, streaming_movies, device_protection"
0.45765994818528966,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.45712610341763227,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4555478890290592,0,1,Medium,"phone_service, streaming_movies, online_backup"
0.45539723362976386,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.4533471836324204,0,0,Medium,"online_backup, device_protection, tech_support"
0.45132873536193346,0,0,Medium,"num_services, streaming_movies, tech_support"
0.4500615903684663,0,0,Medium,"num_services, monthly_charges, online_backup"
0.4497110487325235,0,0,Medium,"phone_service, streaming_tv, streaming_movies"
0.4492392759056641,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.4492366657000717,0,0,Medium,"streaming_movies, online_backup, device_protection"
0.4487390675669805,0,0,Medium,"num_services, streaming_tv, online_backup"
0.44780778580700104,0,0,Medium,"streaming_tv, streaming_movies, device_protection"
0.4475391003932758,0,0,Medium,"num_services, online_backup, device_protection"
0.4470616859839478,0,0,Medium,"num_services, phone_service, tech_support"
0.4469865225975009,0,0,Medium,"streaming_tv, streaming_movies, device_protection"
0.4466775299376469,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.44594363184976255,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.4445863699778126,0,0,Medium,"phone_service, streaming_tv, streaming_movies"
0.4428395146472879,0,0,Medium,"streaming_tv, streaming_movies, device_protection"
0.44191630244798813,0,0,Medium,"streaming_tv, streaming_movies, device_protection"
0.4417831186654024,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.44154009088003204,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4415250110639048,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4404160209170768,0,1,Medium,"num_services, monthly_charges, device_protection"
0.4387614554367916,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4387348660927511,0,0,Medium,"phone_service, streaming_tv, streaming_movies"
0.4383407826644623,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4382277050800387,0,1,Medium,"num_services, device_protection, monthly_charges"
0.4381683230177968,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.43797065185801737,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4378112951205444,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4351696613070382,0,0,Medium,"phone_service, streaming_tv, streaming_movies"
0.4344731322954828,0,0,Medium,"online_backup, device_protection, tech_support"
0.4343343468585013,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.43361785165880323,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4334631162395783,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4329981085945651,0,0,Medium,"streaming_tv, streaming_movies, device_protection"
0.43125187706844437,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.429983397500522,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.42977972513853785,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.42891427963532136,0,0,Medium,"online_backup, device_protection, tech_support"
0.4277739219945229,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.4275282026815693,0,0,Medium,"streaming_movies, online_backup, device_protection"
0.42619361926865945,0,1,Medium,"num_services, phone_service, streaming_tv"
0.42303974077871176,0,0,Medium,"num_services, monthly_charges, streaming_movies"
0.4215267413335823,0,0,Medium,"num_services, monthly_charges, tech_support"
0.4204425849361198,0,0,Medium,"num_services, monthly_charges, online_backup"
0.41993099783361404,0,0,Medium,"streaming_movies, online_backup, tech_support"
0.41983329693625737,0,1,Medium,"streaming_tv, online_backup, device_protection"
0.41887605270156547,0,0,Medium,"num_services, streaming_movies, device_protection"
0.41833607201404044,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.41824757416835456,0,1,Medium,"num_services, phone_service, online_backup"
0.4181247593448858,0,0,Medium,"streaming_tv, streaming_movies, device_protection"
0.4175579520229397,0,0,Medium,"num_services, monthly_charges, device_protection"
0.41732560974791044,0,0,Medium,"num_services, phone_service, tech_support"
0.416407481345131,0,0,Medium,"num_services, streaming_movies, device_protection"
0.4160238153245049,0,1,Medium,"num_services, streaming_movies, device_protection"
0.4153026071415989,0,1,Medium,"num_services, streaming_movies, monthly_charges"
0.41510131031257663,0,1,Medium,"phone_service, streaming_tv, streaming_movies"
0.41399000049129187,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4135644201905673,0,1,Medium,"phone_service, streaming_tv, streaming_movies"
0.41192110271703286,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4115720677668305,0,1,Medium,"streaming_tv, streaming_movies, device_protection"
0.41013392902507706,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4093066826350558,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4072703073445511,0,0,Medium,"num_services, streaming_movies, device_protection"
0.4065917487814944,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.4022856385918074,0,0,Medium,"num_services, streaming_tv, online_backup"
0.4014466240572973,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.3984801178085087,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.39790331984113786,0,0,Medium,"streaming_tv, online_backup, device_protection"
0.397750286307162,0,0,Medium,"num_services, phone_service, online_backup"
0.39727868006545086,0,0,Medium,"num_services, device_protection, online_security"
0.3972157952161628,0,0,Medium,"num_services, streaming_tv, online_backup"
0.3970263641139349,0,0,Medium,"streaming_movies, online_backup, device_protection"
0.3967830766475512,0,0,Medium,"num_services, streaming_tv, tech_support"
0.39635995793750434,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.39610716754236036,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.3943070084648023,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.3917441735771169,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.3916394024117732,0,1,Medium,"num_services, phone_service, streaming_tv"
0.3914353904858238,0,0,Medium,"num_services, phone_service, streaming_tv"
0.38994557069307517,0,0,Medium,"num_services, monthly_charges, online_backup"
0.38908160063368896,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.38828660835742995,0,0,Medium,"num_services, streaming_tv, streaming_movies"
0.3866654069550363,0,1,Medium,"streaming_movies, online_backup, device_protection"
0.3860949065764448,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.38518869749980744,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.38325738299934703,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.3823409053135471,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.3822779046817463,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.3810537401852117,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.3796213825184791,0,0,Medium,"streaming_tv, device_protection, tech_support"
0.3793545771279496,0,0,Medium,"num_services, phone_service, online_backup"
0.378891398434463,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.37841440928485687,0,0,Medium,"streaming_movies, online_backup, device_protection"
0.3783653137092898,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.3762175074872941,0,0,Medium,"num_services, streaming_tv, device_protection"
0.3761604588367437,0,1,Medium,"streaming_tv, streaming_movies, device_protection"
0.37601249869057074,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.3753443142399569,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.37378752512008195,0,0,Medium,"num_services, streaming_tv, online_backup"
0.37256921924959624,0,1,Medium,"phone_service, streaming_tv, online_backup"
0.37140587761152133,0,0,Medium,"num_services, phone_service, online_security"
0.3687961148204149,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.36860885230335616,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.3666878394510952,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.3662251268410729,0,1,Medium,"streaming_tv, online_backup, device_protection"
0.3651859854390658,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.3605653260575893,0,0,Medium,"num_services, streaming_tv, streaming_movies"
0.36034780200095523,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.35941602973332337,0,1,Medium,"num_services, monthly_charges, online_security"
0.3592210155210661,0,0,Medium,"num_services, streaming_tv, online_backup"
0.3591926643619946,0,0,Medium,"phone_service, streaming_tv, online_backup"
0.35900220261471855,0,0,Medium,"phone_service, streaming_tv, streaming_movies"
0.35852991520730904,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.35810415855231215,0,0,Medium,"streaming_tv, streaming_movies, tech_support"
0.35761030806344973,0,1,Medium,"num_services, streaming_movies, tech_support"
0.35682200786411533,0,0,Medium,"num_services, monthly_charges, device_protection"
0.35651679987280954,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.3557553359445793,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.354353186139546,0,0,Medium,"num_services, online_backup, device_protection"
0.35417348399104787,0,0,Medium,"num_services, monthly_charges, charge_vs_tier_avg"
0.3541192207019054,0,0,Medium,"num_services, streaming_tv, device_protection"
0.35388201110779605,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.35303004529197773,0,1,Medium,"phone_service, streaming_tv, online_backup"
0.3523236940539597,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.3521075425176175,0,0,Medium,"num_services, online_backup, monthly_charges"
0.35149047734029193,0,0,Medium,"num_services, streaming_tv, online_backup"
0.3513532918494348,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.3510167866806715,0,1,Medium,"streaming_tv, streaming_movies, online_backup"
0.3507930834120695,0,0,Medium,"streaming_tv, streaming_movies, online_backup"
0.35036444885338286,0,0,Medium,"streaming_movies, online_backup, max_resolution_hours"
0.3487397773575187,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.3482549069973803,0,1,Low,"num_services, online_backup, device_protection"
0.34513952907367706,0,0,Low,"num_services, streaming_movies, online_backup"
0.34434996102656784,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.34252409733860767,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.3396341522011465,0,1,Low,"num_services, monthly_charges, tech_support"
0.33931111778991085,0,1,Low,"streaming_tv, online_backup, device_protection"
0.3372930568732997,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.3359780906462489,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.3347114194432059,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.33370116888561663,0,0,Low,"streaming_tv, streaming_movies, tech_support"
0.3333409018403794,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.3304464124318064,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.32987357806804485,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.32836670134922613,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.3281992909893962,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.3276774655218286,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.32450985827047646,0,1,Low,"num_services, phone_service, online_backup"
0.32351567684954485,0,1,Low,"num_services, streaming_movies, monthly_charges"
0.3227969551470048,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.3227231034757767,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.3224733906238885,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.321961751126909,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.3218586119459593,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.3218473630870435,0,0,Low,"num_services, online_backup, monthly_charges"
0.3212793212372044,0,0,Low,"num_services, streaming_movies, online_backup"
0.3179887040217087,0,0,Low,"num_services, streaming_movies, online_backup"
0.3174415143082893,0,0,Low,"streaming_tv, online_backup, device_protection"
0.316656096773601,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.31547696748575543,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.3143892311394698,0,0,Low,"streaming_movies, online_backup, tech_support"
0.31430064675863123,0,1,Low,"phone_service, streaming_tv, streaming_movies"
0.31196794855038185,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.3105119014774284,0,0,Low,"num_services, streaming_tv, charge_vs_tier_avg"
0.3099760798926652,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.3069270672843309,0,1,Low,"num_services, monthly_charges, tech_support"
0.3065668371593388,0,0,Low,"num_services, monthly_charges, tech_support"
0.30606109687316047,0,0,Low,"num_services, online_backup, monthly_charges"
0.30446567927082535,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.30437374543047807,0,0,Low,"phone_service, streaming_movies, online_backup"
0.3043303519112234,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.3039228631565834,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.30391829995543274,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.3037044090869878,0,0,Low,"num_services, phone_service, streaming_tv"
0.3031825458248952,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.30207613768889297,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.30192549309056443,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.30178423728903664,0,0,Low,"num_services, monthly_charges, device_protection"
0.30158566219869326,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.3005649120855837,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.29989615905757433,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2996676473774267,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.29930231660569306,0,0,Low,"num_services, streaming_tv, device_protection"
0.29927115396688886,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.29823102981333965,0,0,Low,"num_services, phone_service, streaming_tv"
0.2974383575156506,0,0,Low,"num_services, phone_service, streaming_movies"
0.29395082725990646,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.2932581381297748,0,1,Low,"num_services, streaming_tv, tech_support"
0.2923213204108067,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2917916174844239,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.29167212960166833,0,1,Low,"num_services, online_backup, monthly_charges"
0.29164951778760145,0,1,Low,"num_services, online_backup, monthly_charges"
0.2898398724224842,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.28983394953405206,0,0,Low,"num_services, monthly_charges, tech_support"
0.2874356017400751,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.28634857786961926,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.28474830891830344,0,0,Low,"num_services, monthly_charges, tech_support"
0.2843774379285006,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.2843396446546529,0,0,Low,"num_services, online_backup, charge_vs_tier_avg"
0.2839856422463309,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2838685407418345,0,0,Low,"num_services, monthly_charges, device_protection"
0.2837009938470188,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2814817905786688,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.27977965840835645,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.27801219412460615,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2776450003420408,0,1,Low,"num_services, device_protection, tech_support"
0.2767388898730159,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2765866425158483,0,1,Low,"online_backup, device_protection, tech_support"
0.2751145333146181,0,0,Low,"streaming_tv, device_protection, tech_support"
0.27501463716871355,0,0,Low,"online_backup, device_protection, tech_support"
0.2747318089286216,0,0,Low,"num_services, streaming_tv, online_backup"
0.2719389753446952,0,0,Low,"num_services, monthly_charges, online_backup"
0.27144347745544833,0,0,Low,"num_services, streaming_tv, device_protection"
0.2707111830920016,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.2695232501566838,0,0,Low,"num_services, device_protection, monthly_charges"
0.26841352783371486,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.26731198667280043,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.26575315246469466,0,1,Low,"num_services, device_protection, tech_support"
0.2650540457491535,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.26488458493114725,0,0,Low,"streaming_movies, online_backup, device_protection"
0.2647224175889232,0,0,Low,"num_services, monthly_charges, online_backup"
0.2634763376246195,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.2630421466689933,0,1,Low,"num_services, monthly_charges, device_protection"
0.26300319450842763,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2597389847749485,0,1,Low,"num_services, monthly_charges, device_protection"
0.25869580190401903,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.25671888281635996,0,0,Low,"num_services, online_backup, monthly_charges"
0.2543742003979196,0,1,Low,"streaming_tv, streaming_movies, device_protection"
0.25414814026372723,0,1,Low,"num_services, monthly_charges, tech_support"
0.2539796128229569,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2537001868732026,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.25341132309288733,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.25331720912788025,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.25048425625814896,0,1,Low,"max_resolution_hours, streaming_tv, streaming_movies"
0.25010473435811714,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.24964222173990938,0,0,Low,"num_services, online_backup, device_protection"
0.2494131721928379,0,0,Low,"num_services, monthly_charges, online_backup"
0.24683966649480327,0,0,Low,"num_services, monthly_charges, device_protection"
0.24678928953129675,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.24582248637026644,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.24456051525790462,0,0,Low,"streaming_movies, online_backup, device_protection"
0.24440644610428486,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.24409468245249416,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.24365085962621572,0,0,Low,"num_services, streaming_tv, tech_support"
0.24140518979945577,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.24019858938088715,0,1,Low,"num_services, monthly_charges, online_backup"
0.23975806080780174,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.23944963215296045,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.23944937688271892,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2391144389788881,0,0,Low,"online_backup, device_protection, tech_support"
0.2382358136591124,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.23734702670072988,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.23730222206001295,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.23600305091635682,0,1,Low,"streaming_tv, online_backup, device_protection"
0.23492719086672711,0,0,Low,"num_services, device_protection, charge_vs_tier_avg"
0.23474845219663487,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.23405660274692494,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.23382767639070778,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.23337530589168165,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2332459193082822,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2323946279247943,0,0,Low,"num_services, streaming_tv, device_protection"
0.23192030602935965,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.22804291706718136,0,0,Low,"num_services, online_backup, device_protection"
0.2274795255468134,0,0,Low,"num_services, online_backup, monthly_charges"
0.22653714847323025,0,0,Low,"num_services, phone_service, tech_support"
0.22546565889097955,0,1,Low,"num_services, device_protection, monthly_charges"
0.22101612087050443,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2202914019798625,0,0,Low,"num_services, online_backup, tech_support"
0.2185733987032026,0,1,Low,"num_services, monthly_charges, device_protection"
0.2176610369806326,0,1,Low,"num_services, streaming_movies, device_protection"
0.21753623350069057,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.21668172484154904,0,0,Low,"num_services, online_backup, monthly_charges"
0.2144953565743398,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.21419005244340147,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.21301734147469273,0,0,Low,"num_services, phone_service, online_backup"
0.2125399446547549,0,0,Low,"num_services, monthly_charges, device_protection"
0.2118076115112552,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2117418213287178,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.21119041508238712,0,0,Low,"num_services, streaming_tv, monthly_charges"
0.21048772446281933,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2089063803406036,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2087760572559662,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.20862747596733855,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.2071406599077324,0,0,Low,"num_services, online_backup, device_protection"
0.20692084629458043,0,0,Low,"num_services, streaming_movies, device_protection"
0.20638067018570497,0,0,Low,"num_services, monthly_charges, device_protection"
0.20621546454767475,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.2059617878711636,0,0,Low,"num_services, streaming_tv, device_protection"
0.20560084730171008,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.20517548823312623,0,0,Low,"streaming_tv, streaming_movies, max_resolution_hours"
0.20504186719883138,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.2049343323369658,0,0,Low,"num_services, max_resolution_hours, monthly_charges"
0.20426920539843163,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.2015605723482989,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.2000181636923827,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.199217921517702,0,1,Low,"streaming_tv, streaming_movies, online_backup"
0.19899352721574082,0,0,Low,"num_services, streaming_tv, monthly_charges"
0.1989748376166942,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.19805372861451576,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.19705774914505392,0,1,Low,"num_services, online_backup, monthly_charges"
0.19691006985902562,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.19560861841686245,0,0,Low,"num_services, streaming_movies, online_backup"
